payment_id,customer_id,amount,payment_method,failure_reason,timestamp,initial_action,recovered,recovery_time_hours
P008721,C00698,1592.38,NetBanking,expired_card,2026-05-04 00:01:00,payment_link,False,
P008722,C00855,1248.11,Card,card_declined,2026-04-28 21:19:00,stop,False,
P008723,C00809,1205.9,UPI,network_error,2026-01-12 12:02:00,message,True,59.0
P008724,C03373,1053.5,Card,insufficient_balance,2026-04-12 06:26:00,payment_link,False,
P008725,C00639,6294.57,Card,insufficient_balance,2026-04-02 21:40:00,message,False,
P008726,C00085,1436.85,Card,bank_timeout,2026-03-12 16:53:00,escalate,False,
P008727,C01782,3419.66,UPI,insufficient_balance,2026-05-24 12:46:00,payment_link,False,
P008728,C03407,1894.96,NetBanking,network_error,2026-02-06 08:43:00,payment_link,False,
P008729,C03692,768.65,UPI,bank_timeout,2026-05-03 20:35:00,message,True,32.0
P008730,C02761,1011.59,UPI,card_declined,2026-03-30 13:04:00,retry,False,
P008731,C03955,1904.22,UPI,insufficient_balance,2026-04-08 10:46:00,message,True,10.0
P008732,C00785,940.39,Card,insufficient_balance,2026-01-01 10:45:00,message,False,
P008733,C01862,4464.66,Card,network_error,2026-03-15 23:12:00,stop,False,
P008734,C02395,4899.33,UPI,card_declined,2026-01-16 13:36:00,message,False,
P008735,C03653,4988.51,Card,card_declined,2026-02-14 23:40:00,message,False,
P008736,C01031,41559.44,UPI,expired_card,2026-05-09 13:52:00,payment_link,True,3.0
P008737,C01631,2551.79,Card,card_declined,2026-06-20 19:07:00,stop,False,
P008738,C01414,1663.98,Card,network_error,2026-03-16 03:48:00,payment_link,False,
P008739,C03428,2996.43,UPI,network_error,2026-04-26 07:14:00,payment_link,False,
P008740,C02648,3046.48,Card,limit_exceeded,2026-05-02 07:43:00,stop,False,
P008741,C01749,1684.69,Card,expired_card,2026-06-18 23:40:00,retry,False,
P008742,C03985,4493.89,NetBanking,bank_timeout,2026-05-15 06:46:00,stop,False,
P008743,C01626,752.66,Card,network_error,2026-01-16 12:23:00,payment_link,False,
P008744,C00962,2306.36,Card,limit_exceeded,2026-01-04 22:50:00,message,False,
P008745,C02309,984.23,UPI,insufficient_balance,2026-06-21 12:13:00,payment_link,False,
P008746,C00233,2392.7,UPI,card_declined,2026-05-18 19:48:00,message,True,52.0
P008747,C02693,2587.3,Card,expired_card,2026-02-15 00:08:00,stop,False,
P008748,C03389,7279.15,NetBanking,insufficient_balance,2026-05-03 17:42:00,escalate,True,23.0
P008749,C03547,1807.44,Card,bank_timeout,2026-04-11 14:51:00,escalate,False,
P008750,C02509,3087.62,UPI,card_declined,2026-05-25 13:14:00,escalate,False,
P008751,C03888,1919.89,Card,insufficient_balance,2026-03-14 06:31:00,stop,False,
P008752,C01175,2156.82,UPI,expired_card,2026-02-08 20:42:00,stop,False,
P008753,C02346,9094.66,UPI,insufficient_balance,2026-05-12 08:31:00,stop,True,46.0
P008754,C03712,21350.21,UPI,insufficient_balance,2026-04-20 16:55:00,escalate,True,16.0
P008755,C02225,9348.7,Card,network_error,2026-05-25 23:40:00,stop,False,
P008756,C02632,22414.98,UPI,network_error,2026-06-24 19:05:00,stop,False,
P008757,C03518,12355.95,Card,insufficient_balance,2026-05-05 23:57:00,payment_link,True,45.0
P008758,C02691,3531.79,UPI,card_declined,2026-05-13 09:10:00,stop,True,28.0
P008759,C00477,1645.43,UPI,bank_timeout,2026-06-11 10:13:00,payment_link,True,9.0
P008760,C00820,6463.97,UPI,expired_card,2026-06-19 03:21:00,retry,True,15.0
P008761,C02440,1624.2,UPI,bank_timeout,2026-01-01 23:39:00,message,False,
P008762,C00957,13217.48,Card,insufficient_balance,2026-05-12 16:38:00,stop,False,
P008763,C00089,4336.29,UPI,network_error,2026-02-08 05:22:00,payment_link,False,
P008764,C02888,3741.19,Card,insufficient_balance,2026-01-23 17:40:00,payment_link,False,
P008765,C01998,1471.06,NetBanking,limit_exceeded,2026-04-23 09:51:00,escalate,True,48.0
P008766,C02437,1713.76,UPI,card_declined,2026-02-04 08:47:00,retry,False,
P008767,C00889,597.83,Card,card_declined,2026-06-06 23:13:00,message,False,
P008768,C03815,990.61,Card,bank_timeout,2026-04-27 15:46:00,stop,False,
P008769,C03738,3228.17,UPI,card_declined,2026-01-29 03:14:00,message,False,
P008770,C02059,1687.01,UPI,card_declined,2026-06-17 11:26:00,payment_link,False,
P008771,C00216,3276.35,UPI,network_error,2026-03-18 18:35:00,payment_link,False,
P008772,C02614,3032.56,UPI,card_declined,2026-02-23 19:21:00,retry,False,
P008773,C02356,2178.59,UPI,card_declined,2026-04-10 23:57:00,escalate,False,
P008774,C01477,44040.62,NetBanking,expired_card,2026-06-01 16:22:00,payment_link,True,4.0
P008775,C00248,5816.7,Card,bank_timeout,2026-03-17 04:11:00,escalate,True,51.0
P008776,C01108,5420.41,NetBanking,insufficient_balance,2026-04-06 11:23:00,stop,False,
P008777,C01856,5162.69,Card,insufficient_balance,2026-05-07 08:34:00,escalate,False,
P008778,C01206,3669.12,Card,network_error,2026-01-13 03:08:00,stop,False,
P008779,C02853,10912.19,UPI,limit_exceeded,2026-02-04 22:44:00,retry,False,
P008780,C01465,8411.04,Card,insufficient_balance,2026-02-28 06:53:00,message,False,
P008781,C02585,5005.05,Card,insufficient_balance,2026-04-19 10:30:00,payment_link,False,
P008782,C03196,19800.76,UPI,limit_exceeded,2026-02-09 03:53:00,retry,True,32.0
P008783,C03141,659.18,UPI,insufficient_balance,2026-01-05 23:05:00,stop,False,
P008784,C01462,842.37,UPI,insufficient_balance,2026-05-22 23:06:00,stop,False,
P008785,C03255,34112.22,UPI,insufficient_balance,2026-03-06 14:48:00,escalate,False,
P008786,C02614,7577.0,Card,network_error,2026-04-18 02:24:00,retry,True,45.0
P008787,C00606,1489.22,Card,network_error,2026-04-27 10:52:00,stop,False,
P008788,C00081,1723.6,UPI,insufficient_balance,2026-01-20 00:51:00,message,False,
P008789,C02431,9793.81,UPI,insufficient_balance,2026-03-09 03:53:00,escalate,False,
P008790,C01537,2879.11,UPI,card_declined,2026-05-29 22:56:00,payment_link,False,
P008791,C00012,4775.05,UPI,card_declined,2026-03-27 12:44:00,stop,False,
P008792,C01675,2139.71,NetBanking,insufficient_balance,2026-05-29 02:38:00,stop,False,
P008793,C03853,3474.47,UPI,bank_timeout,2026-05-02 11:35:00,retry,True,52.0
P008794,C03766,3361.0,Card,network_error,2026-06-23 14:45:00,message,False,
P008795,C01642,889.38,UPI,expired_card,2026-02-12 15:34:00,payment_link,False,
P008796,C02296,8265.46,UPI,bank_timeout,2026-03-29 19:34:00,escalate,True,59.0
P008797,C01490,3057.55,UPI,limit_exceeded,2026-02-14 17:28:00,retry,True,49.0
P008798,C03888,1931.1,Card,network_error,2026-04-21 02:16:00,escalate,True,71.0
P008799,C01460,3016.55,UPI,network_error,2026-05-20 13:56:00,escalate,False,
P008800,C03229,923.28,Card,network_error,2026-01-13 13:30:00,message,False,
P008801,C01832,6525.21,Card,insufficient_balance,2026-03-09 13:41:00,retry,False,
P008802,C02931,1792.04,Card,insufficient_balance,2026-04-27 03:58:00,escalate,False,
P008803,C02878,2902.6,UPI,network_error,2026-05-19 07:03:00,retry,True,55.0
P008804,C03494,4308.14,UPI,network_error,2026-04-30 10:06:00,payment_link,True,49.0
P008805,C02991,1146.24,UPI,insufficient_balance,2026-06-19 11:16:00,retry,False,
P008806,C03874,2732.74,UPI,insufficient_balance,2026-03-27 03:21:00,escalate,False,
P008807,C02023,4786.6,UPI,limit_exceeded,2026-04-06 11:54:00,payment_link,True,13.0
P008808,C02756,10129.92,NetBanking,network_error,2026-03-19 00:06:00,payment_link,True,16.0
P008809,C02688,6688.69,UPI,card_declined,2026-05-27 07:22:00,retry,False,
P008810,C02699,6565.33,UPI,limit_exceeded,2026-01-04 03:36:00,stop,False,
P008811,C00570,1043.85,NetBanking,expired_card,2026-01-12 05:48:00,message,False,
P008812,C01917,1780.57,Card,limit_exceeded,2026-04-25 05:15:00,payment_link,False,
P008813,C03657,17357.81,UPI,bank_timeout,2026-04-24 12:54:00,escalate,True,53.0
P008814,C00244,1643.36,Card,insufficient_balance,2026-01-06 10:53:00,escalate,True,19.0
P008815,C03990,2475.28,Card,insufficient_balance,2026-06-16 22:05:00,stop,False,
P008816,C00504,17530.76,NetBanking,insufficient_balance,2026-02-17 08:18:00,escalate,True,38.0
P008817,C03892,2483.82,Card,insufficient_balance,2026-03-21 04:06:00,payment_link,True,33.0
P008818,C00594,5102.97,Card,network_error,2026-04-18 22:31:00,escalate,True,37.0
P008819,C03322,1568.14,NetBanking,bank_timeout,2026-04-21 11:33:00,message,True,59.0
P008820,C03656,3693.67,Card,network_error,2026-02-05 21:26:00,message,True,23.0
P008821,C03267,4797.14,UPI,card_declined,2026-06-06 14:40:00,retry,False,
P008822,C03353,44513.08,Card,insufficient_balance,2026-01-28 07:29:00,message,True,42.0
P008823,C02458,2364.62,UPI,insufficient_balance,2026-06-27 00:46:00,stop,False,
P008824,C01222,1749.86,UPI,bank_timeout,2026-01-06 12:18:00,message,True,49.0
P008825,C01023,3003.33,UPI,network_error,2026-03-04 00:27:00,payment_link,True,40.0
P008826,C02773,3508.03,UPI,expired_card,2026-06-20 23:17:00,message,False,
P008827,C02872,1729.1,UPI,limit_exceeded,2026-05-29 13:06:00,retry,True,13.0
P008828,C01010,12395.64,UPI,insufficient_balance,2026-05-31 14:46:00,payment_link,False,
P008829,C00269,4923.34,UPI,card_declined,2026-04-18 01:06:00,payment_link,False,
P008830,C02753,1441.27,Card,limit_exceeded,2026-06-17 08:41:00,payment_link,False,
P008831,C03332,45762.66,Card,bank_timeout,2026-05-13 00:44:00,message,False,
P008832,C01040,4119.17,NetBanking,insufficient_balance,2026-05-01 03:40:00,payment_link,True,66.0
P008833,C03552,3474.7,NetBanking,bank_timeout,2026-01-03 13:24:00,escalate,False,
P008834,C02424,3031.46,NetBanking,insufficient_balance,2026-02-13 17:40:00,escalate,False,
P008835,C02070,1102.18,UPI,insufficient_balance,2026-05-24 08:12:00,message,True,26.0
P008836,C03157,3065.0,UPI,network_error,2026-06-17 12:45:00,payment_link,False,
P008837,C02032,5481.35,UPI,card_declined,2026-05-18 06:36:00,escalate,True,69.0
P008838,C02885,985.45,Card,network_error,2026-05-21 12:39:00,stop,False,
P008839,C00124,1477.73,UPI,network_error,2026-04-12 20:04:00,payment_link,True,38.0
P008840,C02502,1822.39,UPI,insufficient_balance,2026-03-23 22:07:00,stop,False,
P008841,C00085,2998.32,NetBanking,expired_card,2026-05-06 02:52:00,retry,False,
P008842,C03170,1089.01,Card,limit_exceeded,2026-05-18 08:37:00,escalate,True,38.0
P008843,C03871,6732.31,Card,network_error,2026-03-14 23:46:00,retry,True,72.0
P008844,C00716,4174.48,UPI,card_declined,2026-06-06 12:48:00,stop,False,
P008845,C01636,1882.2,UPI,network_error,2026-05-21 04:19:00,payment_link,True,67.0
P008846,C02175,3533.89,UPI,insufficient_balance,2026-03-05 09:09:00,escalate,True,51.0
P008847,C01619,5201.95,UPI,network_error,2026-04-18 19:18:00,payment_link,False,
P008848,C01384,4631.54,Card,card_declined,2026-04-27 12:04:00,message,False,
P008849,C00638,9515.42,Card,card_declined,2026-03-21 18:31:00,stop,False,
P008850,C02859,4583.97,UPI,insufficient_balance,2026-02-27 14:24:00,message,False,
P008851,C00410,1180.41,Card,limit_exceeded,2026-01-30 00:04:00,stop,False,
P008852,C00018,3382.46,UPI,card_declined,2026-06-26 04:55:00,payment_link,False,
P008853,C03786,5348.99,UPI,bank_timeout,2026-06-28 22:41:00,stop,False,
P008854,C00725,739.01,UPI,network_error,2026-05-18 18:40:00,retry,False,
P008855,C02649,39425.55,Card,card_declined,2026-03-02 15:00:00,payment_link,True,54.0
P008856,C00418,1944.46,NetBanking,card_declined,2026-06-23 02:40:00,escalate,False,
P008857,C03095,2134.02,UPI,insufficient_balance,2026-02-06 19:07:00,retry,False,
P008858,C03185,6734.03,Card,limit_exceeded,2026-02-11 05:49:00,retry,True,48.0
P008859,C03246,1745.13,UPI,card_declined,2026-01-31 10:48:00,retry,False,
P008860,C01290,386.76,Card,network_error,2026-04-15 13:34:00,message,False,
P008861,C01681,2768.82,UPI,insufficient_balance,2026-04-11 17:05:00,retry,False,
P008862,C02652,2951.1,Card,card_declined,2026-05-28 15:33:00,message,True,16.0
P008863,C01874,9018.31,Card,card_declined,2026-05-03 02:23:00,retry,False,
P008864,C02129,2742.63,Card,network_error,2026-06-02 04:32:00,payment_link,False,
P008865,C02911,8141.78,UPI,bank_timeout,2026-03-03 15:01:00,message,True,35.0
P008866,C00729,1995.45,Card,network_error,2026-05-11 21:13:00,retry,True,61.0
P008867,C02283,1891.34,UPI,bank_timeout,2026-05-13 06:42:00,retry,True,22.0
P008868,C03155,33212.39,UPI,network_error,2026-06-20 03:31:00,retry,True,40.0
P008869,C00624,2154.05,Card,insufficient_balance,2026-01-25 22:30:00,retry,True,25.0
P008870,C03152,2640.84,Card,card_declined,2026-01-04 18:29:00,message,False,
P008871,C03534,2425.75,UPI,insufficient_balance,2026-02-16 07:33:00,escalate,False,
P008872,C03952,1524.07,UPI,expired_card,2026-01-24 18:30:00,stop,False,
P008873,C01275,3170.05,Card,network_error,2026-06-13 01:17:00,escalate,True,15.0
P008874,C03401,777.12,UPI,insufficient_balance,2026-04-15 11:55:00,message,False,
P008875,C02302,1728.76,Card,bank_timeout,2026-02-12 22:32:00,stop,False,
P008876,C01871,6675.28,Card,card_declined,2026-05-23 21:09:00,stop,False,
P008877,C02070,3775.38,UPI,network_error,2026-05-20 06:18:00,message,True,54.0
P008878,C02437,2025.77,UPI,network_error,2026-05-16 11:46:00,retry,True,69.0
P008879,C02466,7715.5,Card,card_declined,2026-04-02 15:23:00,message,False,
P008880,C03134,3866.6,Card,bank_timeout,2026-05-01 14:37:00,stop,False,
P008881,C00078,4589.71,Card,network_error,2026-03-18 08:47:00,stop,False,
P008882,C03841,13655.57,UPI,network_error,2026-03-14 02:39:00,stop,False,
P008883,C03778,348.33,UPI,network_error,2026-01-02 04:39:00,stop,False,
P008884,C01358,1903.0,UPI,expired_card,2026-05-06 20:24:00,retry,False,
P008885,C02546,4596.59,NetBanking,limit_exceeded,2026-05-30 07:37:00,stop,False,
P008886,C03789,4942.82,UPI,insufficient_balance,2026-05-24 06:38:00,payment_link,False,
P008887,C00149,433.51,Card,network_error,2026-06-07 23:04:00,stop,False,
P008888,C00263,9367.44,Card,network_error,2026-05-21 05:40:00,stop,False,
P008889,C03903,9241.41,UPI,bank_timeout,2026-03-26 06:42:00,escalate,False,
P008890,C03096,15432.33,NetBanking,card_declined,2026-05-30 10:32:00,escalate,True,64.0
P008891,C00545,3585.59,UPI,insufficient_balance,2026-06-15 16:27:00,stop,False,
P008892,C02099,5922.67,Card,insufficient_balance,2026-02-22 11:55:00,payment_link,False,
P008893,C02304,1729.33,Card,card_declined,2026-01-20 11:45:00,retry,False,
P008894,C03411,4273.89,UPI,card_declined,2026-01-13 14:41:00,payment_link,False,
P008895,C00948,641.4,UPI,insufficient_balance,2026-03-29 09:09:00,escalate,False,
P008896,C03927,1442.83,NetBanking,insufficient_balance,2026-04-05 19:31:00,escalate,True,15.0
P008897,C00839,737.6,NetBanking,insufficient_balance,2026-04-10 23:12:00,retry,False,
P008898,C01985,7251.51,Card,limit_exceeded,2026-02-08 22:53:00,stop,False,
P008899,C02825,2073.22,NetBanking,bank_timeout,2026-03-29 17:53:00,payment_link,True,53.0
P008900,C01704,3369.35,UPI,card_declined,2026-02-12 09:57:00,escalate,False,
P008901,C02880,1546.78,NetBanking,card_declined,2026-05-10 08:48:00,stop,False,
P008902,C00159,819.97,Card,insufficient_balance,2026-02-19 16:04:00,escalate,False,
P008903,C03643,1407.44,UPI,expired_card,2026-05-07 02:09:00,stop,False,
P008904,C00094,2112.79,Card,network_error,2026-02-22 03:42:00,message,True,6.0
P008905,C03219,11409.64,UPI,network_error,2026-06-05 12:22:00,stop,True,62.0
P008906,C00337,1540.85,NetBanking,network_error,2026-03-26 21:50:00,escalate,False,
P008907,C00130,924.06,UPI,insufficient_balance,2026-03-05 20:06:00,retry,False,
P008908,C03201,5788.07,Card,network_error,2026-05-30 14:03:00,message,False,
P008909,C02408,4938.61,UPI,insufficient_balance,2026-04-28 02:40:00,retry,False,
P008910,C02314,7345.01,Card,card_declined,2026-03-27 02:05:00,stop,False,
P008911,C02199,1760.08,UPI,limit_exceeded,2026-05-06 13:13:00,payment_link,True,8.0
P008912,C01121,4290.63,UPI,card_declined,2026-02-17 10:53:00,stop,False,
P008913,C02631,2827.76,UPI,network_error,2026-02-16 02:08:00,stop,False,
P008914,C02815,1034.87,UPI,network_error,2026-03-29 12:56:00,stop,False,
P008915,C01214,4657.22,UPI,insufficient_balance,2026-03-23 00:32:00,payment_link,True,55.0
P008916,C03927,2423.11,NetBanking,bank_timeout,2026-02-27 22:54:00,retry,True,5.0
P008917,C03366,3361.28,Card,expired_card,2026-03-24 08:50:00,escalate,False,
P008918,C03547,5075.55,Card,insufficient_balance,2026-05-22 08:39:00,stop,False,
P008919,C00552,505.68,NetBanking,bank_timeout,2026-05-03 05:22:00,message,False,
P008920,C02974,2334.29,UPI,network_error,2026-01-26 19:15:00,retry,True,40.0
P008921,C01181,1508.61,UPI,network_error,2026-02-09 11:55:00,payment_link,False,
P008922,C03553,1069.36,Card,insufficient_balance,2026-06-17 06:10:00,message,False,
P008923,C03758,5120.8,Card,card_declined,2026-05-06 07:51:00,retry,False,
P008924,C00289,1506.86,Card,bank_timeout,2026-05-06 07:43:00,retry,False,
P008925,C00433,217.79,NetBanking,expired_card,2026-03-20 23:00:00,stop,False,
P008926,C01757,6611.05,UPI,card_declined,2026-03-26 08:50:00,escalate,False,
P008927,C01666,1152.72,UPI,insufficient_balance,2026-02-10 20:34:00,message,True,66.0
P008928,C02945,3142.62,NetBanking,insufficient_balance,2026-01-15 17:34:00,escalate,False,
P008929,C02854,1351.28,UPI,network_error,2026-01-08 14:24:00,payment_link,True,33.0
P008930,C01174,4870.8,NetBanking,limit_exceeded,2026-03-02 00:47:00,retry,False,
P008931,C01162,1561.89,NetBanking,insufficient_balance,2026-04-11 14:47:00,escalate,False,
P008932,C02141,29646.04,UPI,bank_timeout,2026-02-10 06:35:00,message,True,17.0
P008933,C02200,1334.3,Card,insufficient_balance,2026-02-26 16:05:00,payment_link,True,2.0
P008934,C02363,11825.35,UPI,card_declined,2026-05-06 17:20:00,payment_link,False,
P008935,C01105,3763.13,Card,network_error,2026-03-29 01:59:00,retry,True,33.0
P008936,C03355,1552.8,UPI,limit_exceeded,2026-02-26 15:00:00,escalate,False,
P008937,C01133,3900.02,UPI,insufficient_balance,2026-03-19 11:28:00,message,False,
P008938,C01242,1899.8,Card,bank_timeout,2026-01-20 17:32:00,stop,False,
P008939,C01439,4107.91,Card,network_error,2026-03-22 09:15:00,stop,False,
P008940,C02473,60979.66,UPI,card_declined,2026-04-28 05:23:00,message,False,
P008941,C00621,1064.45,Card,insufficient_balance,2026-01-22 02:11:00,escalate,False,
P008942,C00287,4038.84,UPI,insufficient_balance,2026-05-08 02:46:00,escalate,True,21.0
P008943,C02238,2330.47,Card,network_error,2026-06-02 00:54:00,stop,False,
P008944,C02618,5532.79,UPI,network_error,2026-04-10 22:31:00,escalate,True,3.0
P008945,C01385,2708.61,UPI,bank_timeout,2026-01-04 14:12:00,message,True,19.0
P008946,C03209,2243.04,Card,bank_timeout,2026-01-31 19:19:00,stop,True,17.0
P008947,C03759,2986.81,UPI,expired_card,2026-01-11 22:58:00,stop,False,
P008948,C00266,3374.32,Card,limit_exceeded,2026-05-08 17:37:00,message,False,
P008949,C01001,2684.46,UPI,network_error,2026-05-20 13:54:00,message,True,20.0
P008950,C03848,4844.26,Card,expired_card,2026-06-22 18:58:00,stop,False,
P008951,C03346,2836.11,Card,expired_card,2026-05-17 02:42:00,stop,False,
P008952,C02857,903.77,Card,expired_card,2026-04-14 09:58:00,message,False,
P008953,C01328,2484.07,NetBanking,network_error,2026-06-02 04:15:00,escalate,True,38.0
P008954,C01401,6982.18,UPI,insufficient_balance,2026-03-14 11:41:00,escalate,True,41.0
P008955,C02037,811.45,NetBanking,expired_card,2026-06-03 18:09:00,payment_link,False,
P008956,C02265,4374.66,UPI,expired_card,2026-04-16 05:22:00,message,True,12.0
P008957,C01979,4551.57,NetBanking,expired_card,2026-06-21 02:37:00,escalate,False,
P008958,C00802,929.97,UPI,limit_exceeded,2026-01-04 18:57:00,payment_link,False,
P008959,C00728,2163.99,UPI,bank_timeout,2026-06-26 00:07:00,payment_link,True,13.0
P008960,C03499,8793.14,UPI,limit_exceeded,2026-03-04 09:33:00,retry,False,
P008961,C02213,2054.46,Card,network_error,2026-03-22 12:20:00,retry,True,66.0
