attempt_id,payment_id,action,attempt_number,timestamp,result,recovered_amount
A00008052,P008052,escalate,1,2026-03-20 03:34:00,success,9755.89
A00008053,P008053,stop,1,2026-05-25 08:56:00,failed,0.0
A00008054,P008054,payment_link,1,2026-03-21 07:51:00,success,1288.52
A00008055,P008055,stop,1,2026-01-02 05:10:00,failed,0.0
A00008056,P008056,retry,1,2026-02-18 17:34:00,success,7693.4
A00008057,P008057,message,1,2026-04-18 03:25:00,failed,0.0
A00008058,P008058,message,1,2026-06-15 19:03:00,failed,0.0
A00008059,P008059,message,1,2026-04-23 20:49:00,failed,0.0
A00008060,P008060,stop,1,2026-05-04 01:38:00,failed,0.0
A00008061,P008061,payment_link,1,2026-01-16 04:14:00,success,10768.35
A00008062,P008062,escalate,1,2026-06-28 22:01:00,success,3934.33
A00008063,P008063,stop,1,2026-01-10 09:28:00,failed,0.0
A00008064,P008064,retry,1,2026-06-27 01:13:00,failed,0.0
A00008065,P008065,retry,1,2026-03-16 20:45:00,success,3031.29
A00008066,P008066,message,1,2026-03-19 09:00:00,success,3517.07
A00008067,P008067,stop,1,2026-04-22 03:15:00,failed,0.0
A00008068,P008068,payment_link,1,2026-03-17 21:38:00,failed,0.0
A00008069,P008069,retry,1,2026-02-06 01:27:00,failed,0.0
A00008070,P008070,payment_link,1,2026-04-26 20:22:00,success,936.06
A00008071,P008071,payment_link,1,2026-05-26 01:34:00,success,4823.27
A00008072,P008072,escalate,1,2026-02-21 08:21:00,success,6881.99
A00008073,P008073,retry,1,2026-01-29 10:10:00,failed,0.0
A00008074,P008074,payment_link,1,2026-04-28 23:44:00,failed,0.0
A00008075,P008075,stop,1,2026-03-26 19:51:00,failed,0.0
A00008076,P008076,escalate,1,2026-03-09 06:16:00,failed,0.0
A00008077,P008077,message,1,2026-04-25 18:43:00,success,1030.34
A00008078,P008078,escalate,1,2026-04-20 16:03:00,success,2838.06
A00008079,P008079,escalate,1,2026-02-11 02:11:00,failed,0.0
A00008080,P008080,payment_link,1,2026-02-02 14:25:00,failed,0.0
A00008081,P008081,escalate,1,2026-03-22 22:08:00,failed,0.0
A00008082,P008082,retry,1,2026-02-02 21:38:00,failed,0.0
A00008083,P008083,retry,1,2026-05-26 20:07:00,success,2768.93
A00008084,P008084,payment_link,1,2026-03-21 04:50:00,success,14812.11
A00008085,P008085,stop,1,2026-03-26 04:38:00,failed,0.0
A00008086,P008086,message,1,2026-05-27 14:28:00,success,38560.54
A00008087,P008087,retry,1,2026-03-19 16:50:00,success,2781.86
A00008088,P008088,escalate,1,2026-01-10 07:22:00,success,1846.31
A00008089,P008089,payment_link,1,2026-03-28 06:29:00,success,1763.81
A00008090,P008090,payment_link,1,2026-03-17 13:09:00,failed,0.0
A00008091,P008091,escalate,1,2026-04-26 00:18:00,failed,0.0
A00008092,P008092,payment_link,1,2026-06-14 22:11:00,failed,0.0
A00008093,P008093,payment_link,1,2026-04-05 19:52:00,failed,0.0
A00008094,P008094,message,1,2026-06-04 20:49:00,failed,0.0
A00008095,P008095,escalate,1,2026-01-25 11:56:00,failed,0.0
A00008096,P008096,payment_link,1,2026-05-17 19:02:00,success,1367.42
A00008097,P008097,payment_link,1,2026-03-25 14:39:00,success,2738.53
A00008098,P008098,stop,1,2026-01-29 14:54:00,failed,0.0
A00008099,P008099,escalate,1,2026-03-07 19:26:00,success,1564.52
A00008100,P008100,retry,1,2026-04-29 00:27:00,failed,0.0
A00008101,P008101,stop,1,2026-06-06 10:40:00,failed,0.0
A00008102,P008102,message,1,2026-06-15 16:53:00,success,40286.53
A00008103,P008103,stop,1,2026-03-05 14:53:00,failed,0.0
A00008104,P008104,stop,1,2026-03-08 23:20:00,failed,0.0
A00008105,P008105,payment_link,1,2026-03-06 10:45:00,failed,0.0
A00008106,P008106,message,1,2026-02-01 04:06:00,success,867.4
A00008107,P008107,retry,1,2026-03-16 08:37:00,failed,0.0
A00008108,P008108,escalate,1,2026-02-08 05:02:00,failed,0.0
A00008109,P008109,retry,1,2026-01-14 22:18:00,failed,0.0
A00008110,P008110,retry,1,2026-02-20 22:48:00,success,4578.98
A00008111,P008111,message,1,2026-01-22 03:56:00,failed,0.0
A00008112,P008112,message,1,2026-05-31 16:37:00,failed,0.0
A00008113,P008113,escalate,1,2026-03-29 09:33:00,failed,0.0
A00008114,P008114,escalate,1,2026-05-22 17:44:00,success,7907.16
A00008115,P008115,message,1,2026-02-28 02:08:00,success,1861.84
A00008116,P008116,stop,1,2026-05-09 08:44:00,failed,0.0
A00008117,P008117,stop,1,2026-03-24 21:24:00,failed,0.0
A00008118,P008118,escalate,1,2026-06-18 08:07:00,failed,0.0
A00008119,P008119,message,1,2026-02-21 08:38:00,failed,0.0
A00008120,P008120,message,1,2026-06-08 19:52:00,failed,0.0
A00008121,P008121,stop,1,2026-05-07 06:11:00,failed,0.0
A00008122,P008122,escalate,1,2026-05-11 14:27:00,failed,0.0
A00008123,P008123,retry,1,2026-04-09 21:01:00,success,5487.89
A00008124,P008124,stop,1,2026-01-21 09:13:00,failed,0.0
A00008125,P008125,stop,1,2026-06-03 05:22:00,failed,0.0
A00008126,P008126,stop,1,2026-04-06 19:02:00,failed,0.0
A00008127,P008127,payment_link,1,2026-04-05 05:58:00,success,2713.95
A00008128,P008128,payment_link,1,2026-02-15 22:25:00,failed,0.0
A00008129,P008129,message,1,2026-01-02 21:38:00,failed,0.0
A00008130,P008130,retry,1,2026-01-14 22:50:00,failed,0.0
A00008131,P008131,payment_link,1,2026-06-15 08:03:00,failed,0.0
A00008132,P008132,escalate,1,2026-05-28 11:25:00,success,2362.37
A00008133,P008133,message,1,2026-01-13 20:01:00,success,2975.32
A00008134,P008134,retry,1,2026-05-04 07:20:00,failed,0.0
A00008135,P008135,message,1,2026-05-29 20:16:00,success,1145.42
A00008136,P008136,stop,1,2026-02-06 13:37:00,success,73130.28
A00008137,P008137,payment_link,1,2026-03-23 11:47:00,success,7283.74
A00008138,P008138,escalate,1,2026-05-30 16:39:00,success,7416.14
A00008139,P008139,retry,1,2026-06-19 21:53:00,success,4845.73
A00008140,P008140,retry,1,2026-04-26 23:25:00,success,23527.28
A00008141,P008141,escalate,1,2026-05-20 10:11:00,failed,0.0
A00008142,P008142,payment_link,1,2026-01-27 21:40:00,success,2565.5
A00008143,P008143,escalate,1,2026-03-31 12:39:00,failed,0.0
A00008144,P008144,escalate,1,2026-02-22 06:20:00,success,7424.64
A00008145,P008145,stop,1,2026-03-23 03:31:00,failed,0.0
A00008146,P008146,escalate,1,2026-05-05 10:37:00,failed,0.0
A00008147,P008147,retry,1,2026-01-15 19:41:00,failed,0.0
A00008148,P008148,escalate,1,2026-01-13 07:02:00,success,7951.59
A00008149,P008149,stop,1,2026-03-30 05:10:00,failed,0.0
A00008150,P008150,payment_link,1,2026-02-25 20:06:00,failed,0.0
A00008151,P008151,retry,1,2026-02-19 16:32:00,failed,0.0
A00008152,P008152,message,1,2026-05-05 06:52:00,failed,0.0
A00008153,P008153,message,1,2026-02-03 10:24:00,success,4869.22
A00008154,P008154,stop,1,2026-05-23 22:38:00,failed,0.0
A00008155,P008155,escalate,1,2026-02-07 20:49:00,failed,0.0
A00008156,P008156,message,1,2026-05-03 15:57:00,success,1877.82
A00008157,P008157,retry,1,2026-02-22 03:08:00,success,17633.37
A00008158,P008158,message,1,2026-05-26 21:19:00,failed,0.0
A00008159,P008159,stop,1,2026-02-15 11:45:00,failed,0.0
A00008160,P008160,retry,1,2026-05-26 05:03:00,failed,0.0
A00008161,P008161,escalate,1,2026-04-25 16:07:00,failed,0.0
A00008162,P008162,message,1,2026-02-18 18:40:00,failed,0.0
A00008163,P008163,payment_link,1,2026-06-17 01:58:00,success,2936.05
A00008164,P008164,message,1,2026-06-05 09:19:00,failed,0.0
A00008165,P008165,payment_link,1,2026-01-10 09:37:00,success,4965.13
A00008166,P008166,escalate,1,2026-04-16 19:49:00,failed,0.0
A00008167,P008167,escalate,1,2026-01-13 11:06:00,failed,0.0
A00008168,P008168,stop,1,2026-05-27 11:43:00,failed,0.0
A00008169,P008169,escalate,1,2026-04-18 07:21:00,failed,0.0
A00008170,P008170,escalate,1,2026-04-28 21:27:00,success,10439.34
A00008171,P008171,message,1,2026-03-16 04:25:00,failed,0.0
A00008172,P008172,message,1,2026-06-11 20:49:00,success,1549.57
A00008173,P008173,retry,1,2026-03-15 20:49:00,failed,0.0
A00008174,P008174,retry,1,2026-03-31 03:19:00,success,1163.59
A00008175,P008175,stop,1,2026-05-26 14:11:00,failed,0.0
A00008176,P008176,retry,1,2026-03-25 10:02:00,failed,0.0
A00008177,P008177,stop,1,2026-04-07 07:17:00,failed,0.0
A00008178,P008178,message,1,2026-06-07 18:42:00,success,1895.63
A00008179,P008179,stop,1,2026-03-31 22:56:00,success,4317.31
A00008180,P008180,message,1,2026-01-16 05:37:00,failed,0.0
A00008181,P008181,escalate,1,2026-03-14 14:32:00,success,11998.52
A00008182,P008182,stop,1,2026-03-13 12:13:00,failed,0.0
A00008183,P008183,payment_link,1,2026-03-26 23:52:00,failed,0.0
A00008184,P008184,retry,1,2026-06-02 06:58:00,failed,0.0
A00008185,P008185,message,1,2026-04-20 16:23:00,failed,0.0
A00008186,P008186,stop,1,2026-03-24 05:33:00,failed,0.0
A00008187,P008187,stop,1,2026-05-31 01:35:00,failed,0.0
A00008188,P008188,message,1,2026-05-25 10:20:00,success,1302.94
A00008189,P008189,stop,1,2026-05-23 18:35:00,failed,0.0
A00008190,P008190,escalate,1,2026-01-23 22:10:00,failed,0.0
A00008191,P008191,message,1,2026-04-03 14:11:00,failed,0.0
A00008192,P008192,retry,1,2026-06-22 16:35:00,failed,0.0
A00008193,P008193,stop,1,2026-03-31 02:22:00,failed,0.0
A00008194,P008194,escalate,1,2026-05-24 06:15:00,failed,0.0
A00008195,P008195,message,1,2026-01-29 02:33:00,failed,0.0
A00008196,P008196,escalate,1,2026-03-09 21:41:00,success,3084.7
A00008197,P008197,message,1,2026-04-03 21:56:00,failed,0.0
A00008198,P008198,message,1,2026-02-27 00:52:00,failed,0.0
A00008199,P008199,retry,1,2026-01-13 18:05:00,failed,0.0
A00008200,P008200,retry,1,2026-03-06 01:15:00,success,13749.23
A00008201,P008201,retry,1,2026-06-24 08:24:00,failed,0.0
A00008202,P008202,payment_link,1,2026-03-31 08:59:00,failed,0.0
A00008203,P008203,retry,1,2026-05-22 23:13:00,success,5848.41
A00008204,P008204,stop,1,2026-05-05 00:27:00,success,5134.34
A00008205,P008205,message,1,2026-03-16 09:41:00,failed,0.0
A00008206,P008206,payment_link,1,2026-01-25 04:57:00,success,1625.18
A00008207,P008207,message,1,2026-04-11 05:36:00,failed,0.0
A00008208,P008208,escalate,1,2026-04-11 01:35:00,success,10264.06
A00008209,P008209,stop,1,2026-02-08 18:54:00,failed,0.0
A00008210,P008210,payment_link,1,2026-02-17 02:46:00,success,1830.03
A00008211,P008211,stop,1,2026-05-05 03:01:00,failed,0.0
A00008212,P008212,payment_link,1,2026-03-04 15:40:00,success,3689.93
A00008213,P008213,retry,1,2026-02-26 18:24:00,success,5448.58
A00008214,P008214,stop,1,2026-02-07 09:25:00,failed,0.0
A00008215,P008215,retry,1,2026-02-11 18:25:00,success,3414.44
A00008216,P008216,escalate,1,2026-06-01 07:12:00,failed,0.0
A00008217,P008217,message,1,2026-01-21 23:54:00,failed,0.0
A00008218,P008218,retry,1,2026-04-25 02:30:00,success,4896.0
A00008219,P008219,escalate,1,2026-05-08 12:32:00,success,635.94
A00008220,P008220,escalate,1,2026-05-24 03:14:00,failed,0.0
A00008221,P008221,stop,1,2026-02-19 09:03:00,failed,0.0
A00008222,P008222,message,1,2026-03-18 19:40:00,failed,0.0
A00008223,P008223,escalate,1,2026-06-16 01:13:00,failed,0.0
A00008224,P008224,escalate,1,2026-01-23 20:28:00,success,1446.15
A00008225,P008225,message,1,2026-04-02 06:59:00,success,5323.04
A00008226,P008226,message,1,2026-02-11 16:05:00,success,13467.78
A00008227,P008227,message,1,2026-06-01 16:58:00,failed,0.0
A00008228,P008228,escalate,1,2026-01-16 03:46:00,failed,0.0
A00008229,P008229,escalate,1,2026-06-21 01:10:00,failed,0.0
A00008230,P008230,payment_link,1,2026-03-15 11:10:00,failed,0.0
A00008231,P008231,payment_link,1,2026-02-11 19:10:00,failed,0.0
A00008232,P008232,payment_link,1,2026-01-28 08:02:00,success,1036.52
A00008233,P008233,stop,1,2026-01-12 04:19:00,failed,0.0
A00008234,P008234,message,1,2026-06-05 21:39:00,success,13316.67
A00008235,P008235,payment_link,1,2026-03-30 15:50:00,failed,0.0
A00008236,P008236,retry,1,2026-06-10 20:01:00,failed,0.0
A00008237,P008237,escalate,1,2026-06-01 02:17:00,failed,0.0
A00008238,P008238,message,1,2026-01-15 11:48:00,success,5372.25
A00008239,P008239,payment_link,1,2026-06-16 13:05:00,failed,0.0
A00008240,P008240,stop,1,2026-02-24 11:40:00,failed,0.0
A00008241,P008241,escalate,1,2026-03-30 06:22:00,failed,0.0
A00008242,P008242,payment_link,1,2026-03-26 13:31:00,failed,0.0
A00008243,P008243,stop,1,2026-02-27 02:15:00,failed,0.0
A00008244,P008244,escalate,1,2026-04-17 12:13:00,failed,0.0
A00008245,P008245,message,1,2026-03-09 18:37:00,success,2949.82
A00008246,P008246,stop,1,2026-06-14 01:01:00,success,37253.02
A00008247,P008247,payment_link,1,2026-03-11 00:16:00,success,706.1
A00008248,P008248,stop,1,2026-06-27 15:07:00,failed,0.0
A00008249,P008249,stop,1,2026-02-09 21:18:00,failed,0.0
A00008250,P008250,retry,1,2026-01-31 22:49:00,success,15771.92
A00008251,P008251,message,1,2026-01-06 23:13:00,failed,0.0
A00008252,P008252,stop,1,2026-06-06 14:42:00,failed,0.0
A00008253,P008253,stop,1,2026-01-15 21:56:00,failed,0.0
A00008254,P008254,message,1,2026-05-10 23:56:00,failed,0.0
A00008255,P008255,message,1,2026-03-20 18:49:00,failed,0.0
A00008256,P008256,stop,1,2026-02-28 06:31:00,failed,0.0
A00008257,P008257,payment_link,1,2026-03-20 05:54:00,success,3157.49
A00008258,P008258,escalate,1,2026-04-06 17:08:00,success,1263.96
A00008259,P008259,payment_link,1,2026-06-04 20:54:00,failed,0.0
A00008260,P008260,payment_link,1,2026-05-17 17:00:00,success,5566.87
A00008261,P008261,retry,1,2026-04-17 10:27:00,success,3323.74
A00008262,P008262,payment_link,1,2026-03-29 03:33:00,failed,0.0
A00008263,P008263,retry,1,2026-06-04 00:18:00,failed,0.0
A00008264,P008264,payment_link,1,2026-04-20 19:41:00,failed,0.0
A00008265,P008265,payment_link,1,2026-04-10 19:41:00,success,1928.54
A00008266,P008266,message,1,2026-02-13 16:55:00,failed,0.0
A00008267,P008267,message,1,2026-04-05 05:04:00,failed,0.0
A00008268,P008268,stop,1,2026-04-14 15:48:00,failed,0.0
A00008269,P008269,stop,1,2026-01-09 00:52:00,failed,0.0
A00008270,P008270,payment_link,1,2026-05-05 18:46:00,success,6302.0
A00008271,P008271,escalate,1,2026-06-11 19:34:00,failed,0.0
A00008272,P008272,escalate,1,2026-04-14 15:19:00,failed,0.0
A00008273,P008273,message,1,2026-05-09 14:37:00,failed,0.0
A00008274,P008274,retry,1,2026-06-17 02:57:00,failed,0.0
A00008275,P008275,escalate,1,2026-06-03 12:34:00,failed,0.0
A00008276,P008276,payment_link,1,2026-06-07 09:57:00,failed,0.0
A00008277,P008277,payment_link,1,2026-01-12 03:44:00,success,5279.17
A00008278,P008278,message,1,2026-06-07 10:01:00,failed,0.0
A00008279,P008279,stop,1,2026-02-18 05:25:00,failed,0.0
A00008280,P008280,payment_link,1,2026-05-29 11:30:00,failed,0.0
A00008281,P008281,stop,1,2026-04-11 14:20:00,failed,0.0
A00008282,P008282,escalate,1,2026-03-01 02:51:00,success,7095.07
A00008283,P008283,message,1,2026-06-14 10:32:00,failed,0.0
A00008284,P008284,payment_link,1,2026-05-13 07:26:00,failed,0.0
A00008285,P008285,payment_link,1,2026-02-22 10:16:00,success,3082.72
A00008286,P008286,stop,1,2026-05-08 12:10:00,failed,0.0
A00008287,P008287,stop,1,2026-06-05 15:37:00,failed,0.0
A00008288,P008288,escalate,1,2026-04-10 12:57:00,failed,0.0
A00008289,P008289,retry,1,2026-04-05 11:57:00,failed,0.0
A00008290,P008290,payment_link,1,2026-04-26 01:23:00,failed,0.0
A00008291,P008291,message,1,2026-02-16 00:46:00,failed,0.0
A00008292,P008292,stop,1,2026-01-31 09:10:00,failed,0.0
A00008293,P008293,stop,1,2026-01-16 17:18:00,failed,0.0
A00008294,P008294,message,1,2026-03-29 06:18:00,success,877.37
A00008295,P008295,stop,1,2026-01-02 21:04:00,failed,0.0
A00008296,P008296,payment_link,1,2026-03-06 02:48:00,failed,0.0
A00008297,P008297,message,1,2026-06-12 17:25:00,failed,0.0
A00008298,P008298,retry,1,2026-01-11 17:55:00,success,5208.8
A00008299,P008299,message,1,2026-02-10 04:54:00,failed,0.0
A00008300,P008300,stop,1,2026-06-06 07:49:00,failed,0.0
A00008301,P008301,payment_link,1,2026-05-30 20:02:00,success,5838.34
A00008302,P008302,payment_link,1,2026-03-14 06:05:00,failed,0.0
A00008303,P008303,message,1,2026-05-27 19:57:00,failed,0.0
A00008304,P008304,escalate,1,2026-02-07 16:13:00,success,2762.22
A00008305,P008305,message,1,2026-02-14 20:05:00,success,5835.28
A00008306,P008306,message,1,2026-06-11 04:39:00,failed,0.0
A00008307,P008307,message,1,2026-04-09 04:11:00,success,2125.97
A00008308,P008308,payment_link,1,2026-06-25 19:45:00,success,3648.13
A00008309,P008309,message,1,2026-06-01 05:28:00,failed,0.0
A00008310,P008310,escalate,1,2026-02-07 02:50:00,failed,0.0
A00008311,P008311,payment_link,1,2026-02-10 14:07:00,failed,0.0
A00008312,P008312,retry,1,2026-06-19 16:06:00,failed,0.0
A00008313,P008313,escalate,1,2026-01-28 05:51:00,success,6478.49
A00008314,P008314,escalate,1,2026-03-16 17:50:00,success,724.38
A00008315,P008315,stop,1,2026-02-25 12:03:00,failed,0.0
A00008316,P008316,stop,1,2026-04-18 15:54:00,failed,0.0
A00008317,P008317,stop,1,2026-01-04 09:15:00,failed,0.0
A00008318,P008318,message,1,2026-06-20 08:43:00,failed,0.0
A00008319,P008319,stop,1,2026-06-26 18:29:00,failed,0.0
A00008320,P008320,message,1,2026-01-27 11:43:00,success,39934.8
A00008321,P008321,escalate,1,2026-02-08 03:19:00,success,3380.01
A00008322,P008322,stop,1,2026-01-31 12:00:00,failed,0.0
A00008323,P008323,stop,1,2026-06-09 01:37:00,success,3712.64
A00008324,P008324,stop,1,2026-06-29 23:01:00,failed,0.0
A00008325,P008325,escalate,1,2026-02-19 12:54:00,failed,0.0
A00008326,P008326,stop,1,2026-01-15 16:59:00,success,4053.11
A00008327,P008327,message,1,2026-05-27 00:18:00,failed,0.0
A00008328,P008328,stop,1,2026-04-01 18:05:00,failed,0.0
A00008329,P008329,escalate,1,2026-04-21 12:06:00,success,2345.6
A00008330,P008330,payment_link,1,2026-02-20 11:36:00,failed,0.0
A00008331,P008331,payment_link,1,2026-03-06 23:42:00,failed,0.0
A00008332,P008332,escalate,1,2026-01-08 15:38:00,success,10779.81
A00008333,P008333,stop,1,2026-04-26 15:07:00,failed,0.0
A00008334,P008334,stop,1,2026-02-05 18:32:00,failed,0.0
A00008335,P008335,message,1,2026-01-19 01:29:00,failed,0.0
A00008336,P008336,retry,1,2026-03-01 00:40:00,success,5089.05
A00008337,P008337,payment_link,1,2026-04-24 04:59:00,failed,0.0
A00008338,P008338,message,1,2026-02-22 09:06:00,success,916.37
A00008339,P008339,escalate,1,2026-04-04 23:11:00,success,19372.74
A00008340,P008340,escalate,1,2026-03-01 05:54:00,success,4685.29
A00008341,P008341,retry,1,2026-06-14 16:38:00,failed,0.0
A00008342,P008342,payment_link,1,2026-01-10 16:48:00,failed,0.0
A00008343,P008343,payment_link,1,2026-05-24 00:19:00,success,5652.03
A00008344,P008344,message,1,2026-01-13 07:52:00,failed,0.0
A00008345,P008345,stop,1,2026-03-23 14:27:00,failed,0.0
A00008346,P008346,stop,1,2026-04-15 19:40:00,failed,0.0
A00008347,P008347,retry,1,2026-02-20 07:57:00,failed,0.0
A00008348,P008348,payment_link,1,2026-05-14 14:05:00,success,7321.05
A00008349,P008349,message,1,2026-03-26 01:10:00,failed,0.0
A00008350,P008350,message,1,2026-06-23 10:34:00,success,1777.62
A00008351,P008351,retry,1,2026-05-29 13:35:00,failed,0.0
A00008352,P008352,message,1,2026-01-11 13:37:00,failed,0.0
A00008353,P008353,payment_link,1,2026-06-17 06:51:00,failed,0.0
A00008354,P008354,payment_link,1,2026-06-04 08:06:00,success,2527.45
A00008355,P008355,retry,1,2026-06-12 05:41:00,failed,0.0
A00008356,P008356,retry,1,2026-02-28 06:53:00,success,983.37
A00008357,P008357,retry,1,2026-04-20 11:10:00,failed,0.0
A00008358,P008358,message,1,2026-04-24 21:03:00,failed,0.0
A00008359,P008359,stop,1,2026-01-01 16:27:00,failed,0.0
A00008360,P008360,payment_link,1,2026-01-27 22:49:00,success,2187.79
A00008361,P008361,payment_link,1,2026-02-18 15:13:00,success,2266.28
A00008362,P008362,escalate,1,2026-06-29 20:48:00,failed,0.0
A00008363,P008363,escalate,1,2026-03-15 22:43:00,failed,0.0
A00008364,P008364,retry,1,2026-05-16 14:03:00,failed,0.0
A00008365,P008365,retry,1,2026-06-04 09:04:00,success,40572.87
A00008366,P008366,payment_link,1,2026-04-12 06:34:00,success,6235.68
A00008367,P008367,retry,1,2026-01-14 21:04:00,success,5151.8
A00008368,P008368,stop,1,2026-02-19 13:49:00,failed,0.0
A00008369,P008369,stop,1,2026-01-08 12:08:00,failed,0.0
A00008370,P008370,payment_link,1,2026-02-14 03:42:00,failed,0.0
A00008371,P008371,escalate,1,2026-03-22 04:11:00,success,2918.62
A00008372,P008372,message,1,2026-01-13 05:16:00,failed,0.0
A00008373,P008373,payment_link,1,2026-04-16 08:58:00,success,2813.2
A00008374,P008374,retry,1,2026-01-03 08:10:00,failed,0.0
A00008375,P008375,retry,1,2026-01-13 04:52:00,failed,0.0
A00008376,P008376,message,1,2026-02-04 08:07:00,failed,0.0
A00008377,P008377,stop,1,2026-04-06 22:01:00,failed,0.0
A00008378,P008378,message,1,2026-03-22 08:25:00,failed,0.0
A00008379,P008379,payment_link,1,2026-06-23 14:37:00,success,3083.45
A00008380,P008380,message,1,2026-06-25 14:16:00,success,4439.39
A00008381,P008381,stop,1,2026-03-16 19:44:00,failed,0.0
A00008382,P008382,escalate,1,2026-04-09 03:08:00,success,5729.82
A00008383,P008383,retry,1,2026-01-05 12:09:00,success,9970.47
A00008384,P008384,message,1,2026-03-28 06:20:00,success,4225.18
A00008385,P008385,stop,1,2026-02-06 08:35:00,failed,0.0
