customer_id,customer_ltv,total_successful_payments,total_failed_payments,average_payment_amount,preferred_payment_method
C02510,27777.081313510247,6,1,1273.8536653922984,Card
C02511,80729.36094429798,11,0,3361.7618327073023,UPI
C02512,21164.429364545642,6,2,3918.50578071412,UPI
C02513,36004.141626318895,15,2,4259.17900129462,UPI
C02514,32269.546096761296,5,4,3900.1305157584534,Card
C02515,59654.819114637794,16,1,3844.390084679507,UPI
C02516,12858.55816809322,4,2,3635.615201072817,Card
C02517,16775.17157997622,3,3,1691.5102339789923,NetBanking
C02518,67633.95313472589,10,0,3946.5130012017366,UPI
C02519,46676.00168067774,24,2,5109.673182418377,UPI
C02520,17967.804942755592,8,1,2818.9676657428377,NetBanking
C02521,38487.284633340845,21,1,3049.325050578268,UPI
C02522,11587.68725322481,9,1,2782.3476301466762,Card
C02523,4630.244555460008,3,3,2256.9694371052933,Card
C02524,41531.709842066746,17,0,4358.0576835050615,Card
C02525,49788.51554901741,16,0,3879.627769194189,Card
C02526,45953.88953356092,15,1,5035.120344510662,Card
C02527,56990.61844327737,15,0,5721.701854310434,NetBanking
C02528,32493.71390126288,10,1,1127.1683110178408,UPI
C02529,47975.910979376116,14,1,5474.553465178457,UPI
C02530,28188.571374139625,6,3,2455.00005013493,UPI
C02531,174072.68561795715,11,1,15335.97819397262,Card
C02532,4853.442904621113,3,6,2628.4041252023953,UPI
C02533,89941.57893998627,15,1,4412.927323307633,Card
C02534,33531.8757707749,5,2,1229.4738841632961,Card
C02535,79300.58503866332,15,0,5718.250133858659,UPI
C02536,12370.476579181808,5,3,2666.5426489954702,Card
C02537,87976.3830789529,11,2,2694.086656902708,UPI
C02538,53371.08229665256,9,1,3226.2776846529923,UPI
C02539,8671.113550319713,8,4,2044.7722926710487,NetBanking
C02540,50975.378067253245,19,0,2647.5187447662993,Card
C02541,65174.20636331199,8,2,4787.253850148873,UPI
C02542,13777.980631700813,1,5,1961.1851697028503,UPI
C02543,52424.69794143382,12,1,2761.0635950501173,Card
C02544,22701.45209304652,7,2,2912.648961684893,UPI
C02545,68603.36172128667,21,1,5340.498277173908,UPI
C02546,11454.531063738508,11,3,3054.116479871846,NetBanking
C02547,37536.6845394346,17,2,1293.0730939907871,UPI
C02548,51588.38989424582,18,2,5569.244200599697,UPI
C02549,31958.784740290863,10,0,5858.514412692978,UPI
C02550,33999.17497680861,11,1,2839.070519576321,UPI
C02551,55577.006070678384,17,0,1585.850122840732,UPI
C02552,27977.390071890128,8,0,5601.598353616681,Card
C02553,25351.093000144407,11,3,2990.892743610847,Card
C02554,12113.290417555869,5,3,1008.860228971482,UPI
C02555,28610.1506768988,6,2,2678.414752231604,UPI
C02556,5617.906580237773,1,6,2913.764836378312,UPI
C02557,37037.442378342974,15,0,5641.130147234446,Card
C02558,229376.41666223688,14,1,26008.684963678643,UPI
C02559,7006.461128227617,3,5,1503.67457592427,UPI
C02560,30143.345970761613,5,3,2518.656537204416,UPI
C02561,19810.33562809566,4,6,1007.4627050100933,UPI
C02562,14892.673077082676,11,1,1230.6866461866525,Card
C02563,29939.391350974045,6,2,2186.7726731642906,NetBanking
C02564,35102.24004127638,9,0,4786.391079504598,NetBanking
C02565,30895.319023817356,3,1,2664.9219427161875,UPI
C02566,50488.01455531361,21,0,5523.777550591483,Card
C02567,25854.768463486475,4,3,1253.957478303303,UPI
C02568,19704.20700589032,3,1,783.7925439767621,UPI
C02569,53636.17705323708,10,1,5737.959355942861,UPI
C02570,52917.61972249251,23,2,3197.3646723488423,UPI
C02571,19326.413928570088,5,3,606.1676021854804,UPI
C02572,36311.83939712442,5,2,3645.212922865016,UPI
C02573,63165.18312327368,13,1,3292.2638787900087,UPI
C02574,7995.749415357717,4,7,2307.2445851684715,UPI
C02575,84265.46449730548,22,2,1592.2769366933112,UPI
C02576,49101.933368902224,24,2,4067.107109003603,UPI
C02577,22080.5355136078,5,3,2582.213917181526,UPI
C02578,47818.20296621363,14,1,5296.080605271665,UPI
C02579,19230.748218935893,2,4,2524.406710434786,NetBanking
C02580,49246.16752270429,18,0,3711.5124331101897,UPI
C02581,19240.951306785013,6,3,2155.24972099924,Card
C02582,65937.65298600277,19,0,4465.006926582082,UPI
C02583,11945.381638464827,4,4,2653.6232493063762,NetBanking
C02584,25882.536008180363,6,4,2086.766332407744,UPI
C02585,61297.62240469993,23,0,3899.097710649006,Card
C02586,64488.01442924472,8,2,2239.7439050764033,NetBanking
C02587,62727.47766401933,13,1,3679.7346462743344,NetBanking
C02588,17793.56427250034,5,7,1540.0627782471995,Card
C02589,29051.907747510384,19,2,1682.0351811345345,NetBanking
C02590,37026.65301695883,6,2,3145.678463218259,Card
C02591,37193.20768019256,8,3,3333.4336066483834,Card
C02592,39821.001033072236,15,2,3544.709840683692,UPI
C02593,12214.941180530122,8,2,947.5273717792581,Card
C02594,99657.58777392184,10,0,9536.168008916511,UPI
C02595,36892.36995498072,8,3,3499.188771056111,UPI
C02596,74870.71047150731,16,0,5336.438366208217,UPI
C02597,80653.51587105758,18,2,3337.817897826818,UPI
C02598,67686.7918178537,15,0,4365.303131248189,UPI
C02599,97192.58982877238,8,0,14672.342994874722,UPI
C02600,17834.387833704044,7,4,1020.6755750049549,Card
C02601,39519.138723809054,9,1,2493.772508726993,UPI
C02602,28460.4295164858,13,1,4656.101865531698,UPI
C02603,21198.94540519565,8,1,1904.8153385724038,Card
C02604,74114.61882164476,23,1,5011.1936834416465,Card
C02605,41353.48707100221,10,2,2465.4486788774207,UPI
C02606,13575.446358232228,10,4,2087.5900264499787,UPI
C02607,17972.878590701606,6,9,2125.0764707604576,Card
C02608,9572.307101430319,3,1,3236.788878192388,Card
C02609,25684.134751650385,3,2,2142.6396867714234,UPI
C02610,11735.616425906706,8,4,2130.266007253449,Card
C02611,19818.94778195464,6,4,1555.4333210068576,UPI
C02612,8730.258909729237,6,3,884.3826464383105,UPI
C02613,24607.190916212687,6,4,3354.1533311756302,UPI
C02614,49554.907124627265,18,2,4069.8021600377997,UPI
C02615,68674.40104998439,9,1,4546.272883198491,UPI
C02616,3737.0835764212907,2,7,599.4473088697933,UPI
C02617,86910.26321226562,23,2,4223.255989703527,Card
C02618,8195.18305661324,3,2,3856.804281706104,Card
C02619,81953.45700394372,15,0,2402.528571453428,NetBanking
C02620,46302.25979803363,9,2,4344.1468951049865,Card
C02621,10528.78853284608,8,3,1687.498907623271,Card
C02622,27079.01610964266,6,2,981.2111308000557,UPI
C02623,52842.716075866374,21,2,5296.018944155789,UPI
C02624,78474.80248262823,20,0,2263.0147024788353,Card
C02625,13518.404423162305,10,3,1092.1588550706613,UPI
C02626,18923.97711667025,4,5,2950.046859735816,Card
C02627,82443.62131364108,17,2,4326.934726007355,Card
C02628,49075.680586543764,20,2,2365.7831612781265,UPI
C02629,33637.902103734385,12,0,1721.59597041762,UPI
C02630,79397.60632173938,17,2,2898.8754979836667,Card
C02631,19987.820742990923,8,2,2538.178557915635,UPI
C02632,168402.94807667853,18,2,25811.64479278539,UPI
C02633,39538.80050913811,5,1,1188.0250149468584,UPI
C02634,36473.51904714272,9,1,3547.0869770424274,UPI
C02635,54032.310385714496,16,0,4048.501571585933,UPI
C02636,71083.07526198818,24,0,3709.649657845744,Card
C02637,66846.1536087039,11,1,1794.0058431430307,UPI
C02638,81883.49683496526,15,0,20378.375884247973,UPI
C02639,88622.63765145987,11,1,5977.405697533532,UPI
C02640,41811.82947785783,14,0,2850.809593673862,UPI
C02641,78872.10708483805,14,1,2445.3814679971756,NetBanking
C02642,111694.01385642053,14,3,12821.734056822283,UPI
C02643,71822.89550777242,13,0,4533.175425066922,Card
C02644,62619.22989310709,14,0,5243.695042161007,NetBanking
C02645,88815.51458589465,20,2,2476.164817804836,Card
C02646,57059.6805190162,23,1,1519.078394768953,NetBanking
C02647,206078.45866487984,21,0,9259.529045495186,UPI
C02648,13383.520155445884,7,2,3057.4202867744157,UPI
C02649,175118.84079236703,17,2,26683.237594251135,Card
C02650,20240.583074268594,4,1,2681.878585557649,UPI
C02651,8868.454061977522,1,3,2128.2901457093103,UPI
C02652,38203.038791407685,21,2,4208.207724019414,Card
C02653,84447.86397227924,21,0,1890.8197745641771,UPI
C02654,34038.291668160884,19,0,2335.4815278507476,UPI
C02655,16608.523516642308,5,1,3098.4132002832025,UPI
C02656,59055.156188063425,22,0,5955.052910331382,UPI
C02657,189174.88724521024,18,1,11583.895347326166,UPI
C02658,64394.071707210845,22,1,3975.234168369415,Card
C02659,86528.44659024592,23,1,2891.5967024293104,Card
C02660,26007.60484018058,6,1,3113.2333522550894,Card
C02661,78416.76313418167,20,1,3579.590439888874,UPI
C02662,62099.77987028922,22,2,3060.6310684497043,Card
C02663,5775.047436638007,6,8,2485.006309013399,UPI
C02664,38284.19256709869,20,1,5069.648542737486,UPI
C02665,32312.931574923456,11,4,3297.647809523284,UPI
C02666,20898.978900592476,3,1,3906.2983279873197,UPI
C02667,14948.25633276656,4,9,1988.8456008199212,UPI
C02668,28648.952540053506,11,2,3423.293899783512,Card
C02669,196185.24144824554,12,0,9471.285533156715,UPI
C02670,31751.59647564664,3,3,811.5611419418199,Card
C02671,61282.64884430874,24,2,4950.248522847631,Card
C02672,26865.721093258086,4,2,1635.1056125791051,Card
C02673,74293.87347095647,23,2,5312.212021368162,UPI
C02674,59605.34114591614,12,0,1571.0503185914456,Card
C02675,13177.153953268886,1,7,1951.2922743481226,Card
C02676,37098.41277381081,7,4,1200.3225574743467,Card
C02677,16283.813871813521,4,4,623.3279428366546,UPI
C02678,8568.8878352914,3,1,1418.1434238545244,Card
C02679,72410.01144872815,15,1,1998.0885781867437,UPI
C02680,14734.957755227644,4,5,2783.379691101112,UPI
C02681,26159.89255314262,5,2,2150.173485324188,UPI
C02682,61450.23071017079,15,1,5797.48044116132,UPI
C02683,37174.1117337396,4,3,1889.335761669531,UPI
C02684,81458.55113689601,22,1,1656.281822700876,UPI
C02685,32108.186481585486,10,3,3047.188212906874,UPI
C02686,71194.01120398084,16,2,8303.9841440734,UPI
C02687,12856.159451410509,6,4,2918.0130129057006,Card
C02688,38209.14374648923,8,3,3742.9433449059297,UPI
C02689,31884.285533500177,10,4,2200.799677217347,NetBanking
C02690,35192.66237389666,7,2,3478.8076784359228,UPI
C02691,85129.03067774235,24,0,4294.454275888607,UPI
C02692,12602.638022461435,2,3,2549.443441436201,UPI
C02693,45604.11857279038,19,2,1909.5052451012252,UPI
C02694,51177.43602472117,16,1,1036.3566305524544,UPI
C02695,3185.256519180278,3,9,1625.6289065566914,Card
C02696,3990.569430878525,2,3,1196.872122051932,UPI
C02697,79953.67963793123,12,1,3394.924363573764,UPI
C02698,43761.88268951603,12,1,3862.1382400784455,UPI
C02699,9963.042951691776,4,3,2945.6651354431237,UPI
C02700,70395.92089414856,16,0,2157.8815362831547,UPI
C02701,52222.40545117134,14,0,5963.490140598328,UPI
C02702,13634.092445293205,8,2,2712.8612392969735,NetBanking
C02703,13869.556607641829,11,4,1142.7842525775118,NetBanking
C02704,33694.587249643984,11,4,2902.8069546163665,UPI
C02705,56015.85825746732,11,2,3254.3050208330583,UPI
C02706,74609.74805324881,10,1,3197.7754923380876,NetBanking
C02707,70150.23507870876,17,2,4711.516073261331,UPI
C02708,27696.4259751841,23,2,1797.218892744907,Card
C02709,17354.690084696816,7,3,1240.855702955721,UPI
C02710,63120.58593457873,19,2,3292.1930240581078,UPI
C02711,165223.52351842975,16,3,14639.475945958147,Card
C02712,79880.76714978248,11,3,9061.133321680614,UPI
C02713,88452.26372897663,19,1,2327.821130473597,UPI
C02714,157722.72471218763,14,0,16719.48656743811,UPI
C02715,12183.811591879841,10,3,1629.1346083438455,UPI
C02716,19074.925687090057,6,3,2514.014163119604,Card
C02717,34898.48675320718,4,3,1988.6737080819046,Card
C02718,77357.62465906571,10,0,1855.4094716010375,NetBanking
C02719,32980.49939251395,12,0,2724.959254445733,Card
C02720,24902.975031151615,4,1,3228.1400417980894,UPI
C02721,107409.0630074861,11,3,22182.79753791768,UPI
C02722,32438.68107604595,12,2,3721.5125179738766,Card
C02723,32759.47883063077,9,4,3418.911168348685,UPI
C02724,30357.626487120913,10,1,2120.8713656378923,UPI
C02725,28132.205672783268,7,3,2927.0728215165377,Card
C02726,27552.50188143777,15,0,4509.63128838545,UPI
C02727,64054.01851692886,23,2,1309.7156485171827,Card
C02728,10620.24718194723,3,5,2794.2649458132923,UPI
C02729,17151.522284447885,4,9,1971.0735800653852,Card
C02730,9699.532184622687,5,7,791.3443846927394,Card
C02731,14844.796980670342,3,3,2411.167230974638,UPI
C02732,3190.862065725042,2,5,1975.3286318471482,UPI
C02733,26731.20597645541,8,0,5484.129521003844,Card
C02734,71407.5725866147,14,0,4721.91373581532,UPI
C02735,19271.146448006246,1,3,1982.3704504504108,UPI
C02736,11752.515707452954,6,1,2641.08886107979,UPI
C02737,15711.95082520866,7,1,2657.378870096335,UPI
C02738,72130.54538559521,13,1,1423.6218678731207,NetBanking
C02739,73604.4749898868,17,0,5995.964038806362,UPI
C02740,60125.178663641665,19,2,3947.332477317786,Card
C02741,30027.105980283755,9,4,1937.6342532151043,UPI
C02742,205765.47509803288,18,1,17671.68677459401,Card
C02743,37214.64253377225,11,1,3604.185085256309,UPI
C02744,26223.365271258444,3,3,1104.5978249837476,Card
C02745,16775.68040298837,5,5,1239.0677288242996,UPI
C02746,214115.45078694972,12,0,24227.3676982837,UPI
C02747,37129.036739401825,4,3,2162.5923314984693,UPI
C02748,8013.318442013542,9,2,2108.5270062288037,UPI
C02749,41101.2182092804,22,1,5093.096371153967,Card
C02750,17415.119747051504,5,6,967.1557562250214,UPI
C02751,10623.810868905419,6,1,2951.0170321706096,Card
C02752,42300.923867703495,22,2,4662.9450476543525,UPI
C02753,22532.30717361186,10,2,1498.740590014772,UPI
C02754,75082.93813969998,20,2,5345.360454011856,Card
C02755,63098.30501419836,16,0,1481.6550397019898,Card
C02756,169420.98261523916,15,3,12183.43092089355,NetBanking
C02757,30016.307522771283,7,4,3604.9717837177177,UPI
C02758,80366.5863318801,21,0,5547.804325183314,Card
C02759,65228.53903683561,18,0,3327.1575581024385,Card
C02760,39306.96680462009,5,3,715.2777894962655,UPI
C02761,12826.6552824958,6,9,1105.6072436241866,UPI
C02762,87741.68023115426,16,0,5109.393560369607,Card
C02763,9320.913117188586,4,6,1806.691372571741,NetBanking
C02764,31499.763093578564,21,1,5161.4692674515845,UPI
C02765,66494.31642921796,19,0,1676.9762867289774,UPI
C02766,75454.02843127312,18,1,2559.5822990061697,Card
C02767,37194.867362513454,6,4,963.3813923113175,UPI
C02768,31033.000302136992,5,3,1015.8945458796275,UPI
C02769,22923.729453896667,11,4,3511.5129541182337,UPI
C02770,203126.36925071545,13,2,23774.39725677305,UPI
C02771,12263.951636076683,9,1,2350.060881251257,UPI
C02772,35436.73287748448,19,2,5988.011372245519,Card
C02773,23887.551756269408,4,1,3030.2973837331324,UPI
C02774,46647.03993535741,9,1,3535.7333611115673,UPI
C02775,67799.97897831493,17,1,3872.022534524058,UPI
C02776,83422.38705990408,17,3,9483.912717146983,Card
C02777,82220.22576126829,22,2,4899.928899596902,Card
C02778,28273.93727530232,8,3,2938.8622691705864,Card
C02779,21131.246520108394,6,2,3137.1711075452913,Card
C02780,5382.212388036004,5,8,2957.211966618427,NetBanking
C02781,59456.043496129285,17,2,4073.1789497982,UPI
C02782,45762.684219658055,24,2,2628.3736641844207,Card
C02783,18281.76345495388,1,9,2090.3792880285273,UPI
C02784,71165.9303380142,24,0,5243.5226511540895,UPI
C02785,38570.20260284053,8,4,3883.804132741282,UPI
C02786,10116.859433478865,7,4,3391.2228084796093,UPI
C02787,3708.038150431507,6,9,632.3895870412034,UPI
C02788,86674.65909205814,18,2,4852.591754892272,UPI
C02789,15681.275987917314,11,3,3047.2473947741937,UPI
C02790,67325.65179081055,16,0,3333.7730794522554,UPI
C02791,29999.446660718986,10,4,3714.378701325658,Card
C02792,52764.464546534655,17,2,1624.242864732426,UPI
C02793,83123.90166818454,24,1,1539.671672830243,Card
C02794,39165.130779537045,5,3,3568.2048285492638,Card
C02795,16710.954585798427,10,2,2057.948643743443,UPI
C02796,71412.78479274595,14,0,1102.826295865268,UPI
C02797,26149.4207645828,5,4,3281.85084073699,UPI
C02798,12350.318394083526,4,2,1199.888953227281,UPI
C02799,176732.20185479097,8,0,27189.40821797117,UPI
C02800,46737.18153746477,9,2,4826.933597082487,Card
C02801,210460.2393883676,15,2,27016.882513725388,UPI
C02802,50648.49887665425,14,1,3636.13946400883,Card
C02803,18541.252018613442,2,9,525.5999547064833,Card
C02804,41527.108464022334,14,0,2322.4215585704333,UPI
C02805,63787.24893828153,17,0,5067.856027974562,UPI
C02806,67409.03382374844,23,0,3790.132476584509,Card
C02807,68540.24427228166,11,2,4063.9464007791735,Card
C02808,43973.361020560034,12,2,2242.27340897348,NetBanking
C02809,83594.94359539231,21,0,1465.8933175713703,Card
C02810,15156.372595806253,10,2,2343.5378388683316,Card
C02811,16659.324079960417,4,3,3527.470204231801,NetBanking
C02812,31076.305959614692,13,2,2380.8511489340235,Card
C02813,33812.6608781507,11,2,1498.1546289547862,UPI
C02814,62609.20480999503,19,0,2566.9704764470016,UPI
C02815,19152.967295017974,4,3,632.007543797322,Card
C02816,64503.102186502096,16,1,5728.917857987156,Card
C02817,38777.40781788756,9,3,1525.4692347479536,UPI
C02818,26583.47787998331,9,0,1332.6189448740213,UPI
C02819,32693.25434390145,5,3,1843.8563143478384,Card
C02820,16761.235937060665,5,3,1477.7683507800216,UPI
C02821,84958.77999565616,23,2,2202.6320074886335,UPI
C02822,17908.142868295807,2,3,2289.7645877724863,UPI
C02823,24015.482579692143,8,4,2649.2270774634744,Card
C02824,77182.4203317062,23,2,5143.933430367043,Card
C02825,76295.82882867128,24,0,3616.3476027706656,UPI
C02826,11804.903602373352,2,5,967.6101050770203,UPI
C02827,8556.010025706126,10,4,3761.8072279727908,UPI
C02828,57256.22740316055,17,2,5087.74047215013,Card
C02829,27419.334711957665,18,0,2813.0883608149643,Card
C02830,76892.73268917024,9,0,3367.267687531985,UPI
C02831,53775.19583941542,24,0,3720.043093662585,Card
C02832,86230.54409450083,12,0,4865.4462630541675,Card
C02833,9997.628642263046,11,1,2690.821752762704,UPI
C02834,62498.44955188355,24,1,1117.8701994285182,UPI
C02835,43580.4156449539,15,0,1047.2122182538888,NetBanking
C02836,30821.01115638254,13,0,2478.666019880176,Card
C02837,6765.854446584073,1,6,2071.4914669920345,Card
C02838,51168.53046998933,8,2,4107.895728503141,Card
C02839,57091.78822797435,14,1,3088.0219820684288,UPI
C02840,83857.63333007225,11,0,1518.8658082920224,Card
C02841,30652.17038452688,4,1,2493.7332993030914,UPI
C02842,92598.98837145715,21,1,26705.152406794678,NetBanking
C02843,81201.29640819487,16,0,5435.165261433808,UPI
C02844,22923.479400265915,9,2,1568.3548653693515,Card
C02845,33269.56102341594,6,4,1399.3023350405715,UPI
C02846,38126.86435312582,8,1,3934.5540582113335,Card
C02847,19390.59965483424,3,8,943.6918535299556,UPI
C02848,25033.426143137604,11,2,1708.4241976810931,Card
C02849,12300.474998396436,3,1,1937.6931077732127,NetBanking
C02850,9477.855400406683,7,4,2755.563816379841,UPI
C02851,15699.432282386548,5,9,786.7178641752203,Card
C02852,206287.51296156758,18,2,27162.164713296293,UPI
C02853,77383.49157492696,8,3,14292.532123275018,UPI
C02854,86715.68628398626,9,2,2270.348197233605,UPI
C02855,10698.239904883692,6,3,742.2433388653094,UPI
C02856,10120.712769298043,1,7,550.1953868892588,Card
C02857,5289.144324453822,4,4,759.0045731224947,Card
C02858,30985.74413921241,22,1,4777.807712295171,NetBanking
C02859,26401.744219363092,9,1,3597.1427580379136,UPI
C02860,17735.5164844612,6,2,1927.390167769783,Card
C02861,47613.34339502302,8,1,4975.758841808658,UPI
C02862,38782.390934150455,7,3,1426.9372092274994,UPI
